Article_len,Avg_Word_Len,CountOfNumbers,CountofExclamation,adjectives,WordCount,sent_neg,sent_neu,sent_pos,label
1424,4,8,0,20,242,0.113,0.831,0.056,FAKE
2614,4,70,0,35,443,0.082,0.884,0.035,FAKE
1315,5,0,0,20,213,0.157,0.803,0.04,REAL
3183,4,22,0,35,539,0.037,0.901,0.062,FAKE
4971,5,28,1,71,788,0.049,0.836,0.115,REAL
5737,5,35,0,84,874,0.066,0.799,0.135,REAL
7527,4,18,0,105,1294,0.071,0.83,0.099,FAKE
10865,5,20,1,194,1711,0.042,0.844,0.114,REAL
4509,4,15,1,52,773,0.08,0.791,0.129,REAL
2796,5,14,0,25,463,0.104,0.851,0.046,REAL
4837,5,11,0,54,802,0.152,0.753,0.096,FAKE
2872,5,3,0,28,470,0.048,0.833,0.119,REAL
3675,5,10,0,44,584,0.066,0.85,0.084,REAL
238,5,4,0,1,36,0.089,0.84,0.072,REAL
3841,4,0,2,47,664,0.067,0.835,0.098,REAL
6828,5,15,0,136,1090,0.086,0.773,0.141,FAKE
1446,5,8,3,19,212,0,0.924,0.076,FAKE
5435,5,21,0,63,875,0.109,0.872,0.019,REAL
1529,5,1,0,24,246,0.178,0.785,0.037,FAKE
5342,5,81,0,82,873,0.149,0.812,0.039,REAL
5653,4,17,0,63,954,0.036,0.867,0.096,REAL
4754,5,17,0,54,762,0.115,0.796,0.09,REAL
6511,5,57,1,78,1044,0.068,0.838,0.094,FAKE
5008,5,5,1,75,824,0.081,0.778,0.141,REAL
8865,5,7,0,117,1418,0.063,0.861,0.076,REAL
5367,5,5,0,70,833,0.184,0.759,0.057,REAL
6141,4,33,1,82,1054,0.086,0.791,0.123,REAL
6880,5,97,0,93,1140,0.08,0.827,0.093,REAL
2262,5,10,0,29,335,0.077,0.828,0.095,REAL
5755,5,65,0,64,887,0.076,0.889,0.035,REAL
8733,5,25,0,107,1428,0.092,0.79,0.118,REAL
205,4,0,0,2,38,0,1,0,FAKE
473,5,1,0,11,74,0.041,0.889,0.07,FAKE
3396,5,15,0,42,519,0.132,0.783,0.085,FAKE
3625,5,4,0,41,585,0.117,0.803,0.08,REAL
4912,4,25,0,64,846,0.081,0.849,0.069,FAKE
75,4,1,0,1,15,0,0.757,0.243,REAL
4374,5,16,1,61,676,0.135,0.797,0.069,REAL
1564,5,28,1,12,254,0.125,0.801,0.074,FAKE
2891,5,19,0,45,438,0.007,0.926,0.066,FAKE
10056,5,102,0,125,1644,0.041,0.877,0.083,REAL
6024,5,24,0,101,949,0.068,0.812,0.12,REAL
7893,5,40,0,94,1260,0.134,0.801,0.065,REAL
2315,5,10,0,25,374,0.124,0.765,0.111,FAKE
322,4,3,0,5,56,0.039,0.915,0.046,REAL
4670,5,6,0,66,730,0.027,0.877,0.096,REAL
3839,5,17,2,75,602,0.122,0.82,0.058,FAKE
5527,4,16,0,75,969,0.069,0.74,0.191,REAL
6291,5,23,4,110,948,0.1,0.815,0.085,FAKE
421,4,14,0,2,73,0.058,0.863,0.079,FAKE
4424,5,13,0,65,698,0.103,0.833,0.064,REAL
3831,5,9,0,62,614,0.11,0.742,0.148,FAKE
1654,5,2,0,9,268,0.117,0.783,0.1,REAL
6161,5,14,1,54,984,0.168,0.803,0.029,REAL
3583,5,24,0,38,586,0.128,0.83,0.042,FAKE
3653,5,4,0,66,563,0.027,0.866,0.107,FAKE
8019,5,31,0,120,1274,0.072,0.829,0.099,REAL
10796,4,128,0,173,1823,0.128,0.729,0.143,REAL
26337,5,323,0,346,4137,0.106,0.771,0.123,FAKE
5360,5,8,0,65,857,0.126,0.804,0.07,REAL
5510,5,44,0,77,829,0.033,0.892,0.075,REAL
1694,5,34,0,21,270,0.06,0.872,0.068,FAKE
4481,5,21,0,51,737,0.127,0.808,0.065,FAKE
4443,5,42,0,86,684,0.011,0.851,0.138,REAL
1645,5,6,0,12,267,0.07,0.885,0.045,REAL
9287,5,8,11,127,1537,0.099,0.814,0.087,REAL
4681,4,4,0,62,807,0.065,0.856,0.079,REAL
8269,5,28,0,107,1366,0.091,0.813,0.096,REAL
4460,5,5,0,77,698,0.141,0.733,0.126,FAKE
2498,4,25,0,26,418,0.029,0.883,0.089,FAKE
3017,5,40,0,40,484,0.065,0.886,0.049,FAKE
6816,5,24,0,97,1065,0.175,0.769,0.056,REAL
711,5,0,0,8,115,0.03,0.901,0.068,REAL
1273,4,7,0,24,226,0.094,0.827,0.079,FAKE
1316,5,12,0,10,218,0.066,0.891,0.043,FAKE
7135,5,32,0,101,1162,0.038,0.822,0.14,REAL
5617,5,0,0,75,897,0.036,0.87,0.094,REAL
19429,5,153,1,282,3100,0.034,0.873,0.093,REAL
4774,4,21,2,32,801,0.136,0.837,0.027,FAKE
187,5,0,0,2,31,0.233,0.767,0,FAKE
9662,5,76,0,153,1580,0.074,0.804,0.122,REAL
10998,5,33,0,168,1685,0.08,0.839,0.081,REAL
1673,5,6,6,32,268,0.151,0.731,0.118,FAKE
2555,4,5,1,31,435,0.066,0.856,0.078,FAKE
7064,5,26,0,65,1148,0.063,0.904,0.034,REAL
4576,4,20,0,46,759,0.068,0.879,0.053,REAL
103,4,8,0,0,20,0,1,0,REAL
8548,5,40,0,102,1417,0.075,0.842,0.083,REAL
1877,5,5,0,26,296,0.112,0.74,0.148,FAKE
5079,5,32,0,51,836,0.046,0.852,0.102,REAL
5022,5,8,0,70,787,0.13,0.801,0.069,REAL
2189,5,0,0,21,364,0.077,0.868,0.055,REAL
13154,5,40,12,188,2164,0.133,0.776,0.091,FAKE
2132,5,18,0,26,341,0.097,0.842,0.061,REAL
2813,5,8,0,21,457,0.109,0.814,0.077,REAL
3737,5,20,0,36,609,0.066,0.844,0.089,REAL
2460,5,0,0,20,385,0.091,0.845,0.064,REAL
8976,5,55,0,127,1460,0.068,0.796,0.136,REAL
5719,5,5,0,96,878,0.072,0.811,0.117,REAL
625,4,0,0,7,104,0.028,0.859,0.113,REAL
1832,5,9,0,28,300,0.123,0.835,0.042,FAKE
257,5,12,0,5,40,0,0.792,0.208,FAKE
4658,5,19,0,79,744,0.154,0.75,0.097,REAL
1601,5,0,1,23,244,0.051,0.841,0.108,FAKE
4043,5,39,0,37,636,0.017,0.888,0.094,REAL
3460,4,4,0,61,577,0.058,0.784,0.158,FAKE
11823,5,43,0,165,1949,0.053,0.821,0.125,REAL
11000,5,52,0,172,1769,0.061,0.845,0.094,REAL
1032,5,4,0,14,163,0.08,0.852,0.068,FAKE
3857,5,25,0,72,577,0.099,0.855,0.046,FAKE
19085,5,118,0,320,2943,0.177,0.758,0.066,FAKE
3484,5,17,0,31,572,0.076,0.79,0.135,REAL
3447,5,40,3,48,558,0.096,0.762,0.142,FAKE
2817,5,14,0,26,454,0.281,0.675,0.044,REAL
1910,5,12,1,25,311,0.136,0.748,0.116,FAKE
9779,5,62,1,134,1618,0.125,0.81,0.066,FAKE
1962,5,7,0,21,313,0.03,0.895,0.075,REAL
10010,5,8,1,147,1652,0.094,0.787,0.12,FAKE
1682,5,18,0,12,264,0.025,0.937,0.038,FAKE
4073,5,43,0,56,661,0.047,0.822,0.131,REAL
2847,4,12,0,45,478,0.177,0.758,0.065,FAKE
3590,5,10,0,49,569,0.036,0.826,0.138,FAKE
69,5,4,0,1,11,0,0.849,0.151,REAL
2635,5,37,0,39,427,0.014,0.906,0.08,REAL
3511,4,22,0,57,608,0.138,0.751,0.111,FAKE
813,5,12,0,17,130,0.102,0.8,0.098,FAKE
3468,5,23,0,45,557,0.012,0.899,0.088,REAL
9588,5,35,0,105,1537,0.134,0.814,0.052,REAL
8525,5,161,0,75,1367,0.043,0.879,0.079,FAKE
103,4,8,0,0,20,0,1,0,REAL
4723,4,35,0,75,791,0.046,0.889,0.066,REAL
2130,5,44,0,35,335,0.049,0.921,0.03,FAKE
5713,5,11,0,86,901,0.066,0.845,0.088,REAL
1143,5,10,0,19,186,0.045,0.874,0.082,FAKE
1145,6,16,0,11,159,0.058,0.894,0.048,FAKE
8095,5,29,0,127,1339,0.052,0.867,0.081,REAL
7655,5,36,0,112,1266,0.059,0.832,0.109,REAL
6929,5,34,0,103,1130,0.051,0.866,0.083,REAL
2409,5,8,1,36,396,0.06,0.799,0.141,FAKE
643,4,0,0,16,116,0.028,0.73,0.242,FAKE
4375,5,16,0,53,710,0.058,0.822,0.12,REAL
3867,5,16,0,41,617,0.051,0.863,0.085,REAL
6594,4,15,0,69,1098,0.055,0.812,0.132,REAL
4845,5,28,0,46,789,0.197,0.737,0.066,REAL
7360,5,48,1,101,1166,0.086,0.81,0.104,FAKE
3710,5,15,0,46,568,0.082,0.853,0.065,FAKE
7553,4,43,0,80,1291,0.097,0.812,0.091,FAKE
5153,5,34,0,69,841,0.031,0.842,0.127,REAL
7856,5,8,2,101,1242,0.134,0.816,0.05,REAL
1448,4,38,0,13,246,0.113,0.828,0.059,REAL
5223,5,4,0,69,849,0.132,0.816,0.052,REAL
852,5,6,0,16,132,0.252,0.728,0.021,REAL
5063,5,34,0,58,815,0.166,0.821,0.013,REAL
13331,4,41,0,175,2258,0.115,0.767,0.118,FAKE
1006,4,8,1,16,178,0.048,0.86,0.092,FAKE
3083,5,16,1,30,477,0.095,0.858,0.047,FAKE
2462,5,11,0,34,405,0.049,0.877,0.074,REAL
5835,4,89,0,74,987,0.011,0.874,0.114,REAL
3539,4,37,2,33,601,0.129,0.784,0.087,FAKE
482,5,6,0,11,77,0.045,0.882,0.074,FAKE
5386,5,48,0,89,873,0.124,0.777,0.099,REAL
734,5,17,0,4,118,0.093,0.844,0.063,FAKE
1515,5,45,0,14,236,0.098,0.873,0.029,FAKE
7485,5,22,0,96,1221,0.051,0.848,0.101,REAL
117,5,0,0,2,17,0.216,0.784,0,REAL
1296,4,0,0,15,219,0.146,0.799,0.054,REAL
1324,5,0,0,19,209,0.043,0.884,0.073,REAL
9243,5,103,1,127,1527,0.027,0.866,0.107,REAL
1522,4,2,0,23,262,0.05,0.837,0.114,FAKE
5616,4,14,3,126,991,0.055,0.705,0.24,FAKE
2251,5,13,0,34,350,0.097,0.83,0.073,FAKE
3866,5,32,0,50,638,0.102,0.768,0.13,REAL
4237,4,20,0,48,711,0.061,0.882,0.057,REAL
6880,4,68,2,107,1151,0.058,0.875,0.067,FAKE
12,10,8,0,0,1,0,1,0,FAKE
9657,8,1125,0,93,1007,0.021,0.927,0.052,FAKE
3761,5,31,0,67,605,0.102,0.811,0.088,REAL
610,5,12,0,4,95,0.082,0.87,0.048,FAKE
682,4,17,5,16,119,0.14,0.696,0.163,FAKE
6997,4,31,0,87,1205,0.097,0.8,0.104,REAL
4371,5,7,0,47,709,0.064,0.836,0.1,REAL
10460,5,80,0,156,1694,0.093,0.791,0.117,REAL
63,5,0,0,0,10,0,1,0,REAL
4510,5,8,0,39,690,0.061,0.835,0.104,REAL
5443,5,10,0,81,892,0.06,0.869,0.071,FAKE
1792,5,4,0,24,285,0.058,0.877,0.064,FAKE
2221,5,10,0,23,356,0.025,0.895,0.08,FAKE
5922,5,22,0,78,896,0.043,0.85,0.107,FAKE
117,5,0,0,2,17,0.216,0.784,0,REAL
7865,4,39,0,101,1361,0.033,0.829,0.137,REAL
4001,5,26,0,77,608,0.07,0.781,0.148,REAL
117,5,0,0,2,17,0.216,0.784,0,REAL
3339,4,73,0,37,565,0.09,0.786,0.124,FAKE
5898,4,28,0,60,1035,0.063,0.854,0.083,REAL
5262,5,0,0,65,862,0.047,0.851,0.102,REAL
2493,4,9,0,31,435,0.022,0.896,0.082,REAL
1242,5,7,0,13,185,0.049,0.887,0.064,FAKE
624,5,0,0,5,102,0.016,0.91,0.073,REAL
6243,5,26,0,71,1025,0.111,0.845,0.043,REAL
3079,5,3,0,44,491,0.056,0.87,0.074,REAL
1744,5,13,1,33,275,0.081,0.823,0.096,FAKE
10029,5,13,0,162,1668,0.148,0.774,0.078,FAKE
6172,5,36,0,106,953,0.065,0.85,0.085,REAL
799,5,22,0,11,131,0.293,0.681,0.026,FAKE
3530,5,16,0,55,534,0.103,0.779,0.118,REAL
950,4,8,0,15,172,0.08,0.772,0.148,FAKE
7122,5,6,0,94,1177,0.024,0.866,0.109,REAL
1526,4,6,0,20,256,0.06,0.763,0.177,FAKE
3750,4,7,2,63,640,0.049,0.808,0.142,FAKE
4120,5,3,0,44,676,0.12,0.806,0.074,REAL
25725,5,193,10,378,4132,0.067,0.831,0.102,FAKE
117,5,0,0,2,17,0.216,0.784,0,REAL
7986,5,13,0,116,1273,0.063,0.822,0.115,FAKE
316,4,12,2,7,59,0.113,0.662,0.225,FAKE
7076,5,6,0,118,1165,0.09,0.762,0.149,REAL
1320,4,0,1,28,225,0.117,0.725,0.158,FAKE
4150,4,17,0,72,692,0.008,0.898,0.094,FAKE
12335,5,25,1,229,2041,0.104,0.741,0.154,FAKE
9130,5,65,0,166,1455,0.067,0.849,0.084,REAL
14425,5,106,1,212,2377,0.07,0.844,0.086,REAL
6558,5,33,0,109,1084,0.038,0.841,0.121,REAL
2038,4,0,2,34,342,0.022,0.902,0.076,FAKE
1147,5,8,0,15,191,0.164,0.783,0.053,FAKE
9021,5,52,0,134,1378,0.11,0.803,0.087,REAL
20666,5,180,0,195,3199,0.026,0.902,0.072,REAL
17979,5,346,1,258,2861,0.105,0.791,0.103,FAKE
6901,5,36,0,84,1047,0.059,0.829,0.112,FAKE
9290,5,37,0,157,1442,0.073,0.886,0.04,FAKE
6122,5,11,0,95,989,0.047,0.86,0.093,REAL
2475,5,0,0,40,383,0.09,0.816,0.095,FAKE
1640,5,6,0,23,264,0.072,0.841,0.087,FAKE
8518,5,40,0,114,1346,0.064,0.843,0.094,REAL
3198,4,34,0,47,540,0.116,0.825,0.059,FAKE
5259,5,46,0,46,854,0.08,0.833,0.087,REAL
1884,4,8,0,20,331,0.093,0.824,0.083,FAKE
3151,4,15,0,37,564,0.116,0.798,0.087,FAKE
7918,5,4,1,149,1268,0.049,0.817,0.134,REAL
69,5,4,0,1,11,0,0.849,0.151,REAL
3721,5,10,0,47,572,0.124,0.836,0.04,FAKE
5527,4,31,0,65,945,0.047,0.854,0.1,REAL
5181,4,10,0,79,877,0.082,0.851,0.067,REAL
19763,5,76,1,333,3210,0.078,0.837,0.084,FAKE
1973,4,7,0,41,335,0.078,0.822,0.1,FAKE
5328,4,62,0,86,893,0.07,0.858,0.072,REAL
6789,5,11,0,88,999,0.044,0.909,0.047,FAKE
4076,5,37,0,49,648,0.122,0.815,0.063,REAL
5562,4,59,0,88,940,0.046,0.878,0.076,REAL
4106,4,13,2,70,697,0.128,0.751,0.121,FAKE
944,4,0,1,20,163,0.239,0.704,0.057,FAKE
7085,5,22,0,107,1122,0.028,0.847,0.125,REAL
2244,4,0,0,23,381,0.088,0.871,0.041,REAL
878,5,20,0,21,127,0.075,0.925,0,FAKE
3477,5,8,0,35,514,0.04,0.84,0.12,REAL
4515,5,29,0,71,730,0.093,0.817,0.09,FAKE
1097,4,14,0,20,188,0.051,0.853,0.096,FAKE
4587,5,27,0,75,757,0.036,0.817,0.147,REAL
6026,5,59,0,116,963,0.087,0.782,0.131,FAKE
2316,5,0,5,26,358,0.14,0.801,0.059,FAKE
13036,4,18,1,158,2227,0.125,0.762,0.113,FAKE
6265,5,25,0,67,990,0.065,0.851,0.084,REAL
12695,5,196,0,194,2100,0.022,0.823,0.154,REAL
8707,5,34,0,108,1395,0.083,0.801,0.116,REAL
3554,5,19,0,58,565,0.023,0.932,0.045,FAKE
8570,4,38,0,128,1435,0.059,0.846,0.095,REAL
4423,5,15,0,55,725,0.079,0.813,0.108,REAL
1476,5,45,0,20,229,0.076,0.88,0.044,FAKE
13061,5,159,0,131,2166,0.133,0.808,0.059,REAL
1511,5,5,0,21,249,0.017,0.903,0.08,FAKE
7168,5,59,0,85,1071,0.071,0.834,0.095,FAKE
1512,4,12,0,21,264,0.075,0.856,0.069,FAKE
6516,4,14,0,84,1099,0.072,0.813,0.115,FAKE
3388,4,22,5,43,565,0.066,0.818,0.116,FAKE
652,5,0,0,9,103,0.112,0.811,0.077,FAKE
19632,5,137,0,291,3246,0.045,0.884,0.07,REAL
785,5,4,0,13,117,0,0.864,0.136,FAKE
1831,4,26,0,27,325,0.082,0.897,0.021,FAKE
5541,5,24,0,74,862,0.133,0.837,0.031,REAL
7932,4,10,0,113,1385,0.104,0.807,0.089,REAL
25940,5,117,4,418,4245,0.069,0.825,0.105,REAL
4355,5,44,0,61,722,0.016,0.907,0.076,REAL
4019,5,24,0,54,646,0.172,0.752,0.077,REAL
23866,4,40,3,350,3986,0.087,0.778,0.135,REAL
11009,5,83,0,215,1801,0.052,0.852,0.097,REAL
2120,4,0,2,37,356,0.093,0.769,0.138,FAKE
1764,4,8,0,14,304,0.077,0.852,0.071,FAKE
1166,4,0,0,15,206,0.073,0.863,0.064,FAKE
17841,4,71,0,252,3009,0.035,0.865,0.1,FAKE
3415,4,8,0,29,578,0.039,0.849,0.112,REAL
2823,5,5,0,40,451,0.087,0.832,0.081,REAL
995,5,4,0,12,155,0.027,0.888,0.085,REAL
4869,11,219,1,88,377,0.034,0.941,0.024,FAKE
639,5,29,2,10,94,0.066,0.905,0.029,FAKE
5939,4,29,1,81,1020,0.058,0.866,0.077,REAL
4914,4,28,0,67,819,0.044,0.829,0.127,FAKE
5371,5,9,0,73,854,0.074,0.872,0.053,REAL
9505,5,28,0,133,1530,0.056,0.857,0.087,REAL
4841,4,4,0,56,815,0.092,0.815,0.093,REAL
2862,5,33,0,33,430,0.018,0.895,0.087,REAL
8127,5,189,0,130,1350,0.032,0.81,0.157,REAL
2363,5,16,1,35,368,0.09,0.8,0.11,FAKE
202,4,0,0,4,34,0.069,0.886,0.044,FAKE
4234,4,48,0,55,709,0.051,0.836,0.113,REAL
3322,5,12,0,27,546,0.038,0.907,0.055,FAKE
2310,5,0,0,32,373,0.089,0.816,0.095,REAL
2834,5,0,1,36,463,0.049,0.879,0.072,FAKE
1494,4,4,2,27,257,0.033,0.776,0.192,FAKE
12863,4,5,1,159,2209,0.126,0.761,0.113,FAKE
30532,4,90,1,342,5179,0.075,0.822,0.104,REAL
1700,5,4,0,20,257,0.139,0.777,0.084,REAL
3980,4,67,0,54,675,0.028,0.849,0.124,REAL
4420,5,31,0,64,691,0.066,0.851,0.083,REAL
1986,5,13,0,18,328,0.079,0.825,0.096,FAKE
7925,5,29,0,108,1263,0.049,0.86,0.091,REAL
2376,5,9,0,28,384,0.088,0.831,0.081,REAL
1324,5,0,1,19,220,0.073,0.754,0.173,FAKE
5338,5,17,0,72,874,0.116,0.831,0.053,REAL
11095,4,43,0,159,1875,0.196,0.704,0.1,FAKE
3747,5,31,2,37,577,0.073,0.836,0.091,FAKE
4962,4,49,0,45,842,0.13,0.724,0.146,FAKE
2234,4,3,0,18,377,0.097,0.853,0.05,REAL
1069,5,4,0,20,158,0,0.875,0.125,REAL
11915,4,135,0,182,2007,0.079,0.819,0.103,REAL
8746,4,142,0,104,1500,0.018,0.838,0.145,REAL
4717,5,16,0,66,761,0.038,0.741,0.222,REAL
1322,5,23,0,13,197,0.042,0.877,0.081,FAKE
3169,5,16,1,30,504,0.128,0.763,0.109,REAL
769,4,9,0,4,135,0.213,0.778,0.01,FAKE
3796,5,25,0,42,616,0.039,0.849,0.112,REAL
4320,5,20,0,43,704,0.092,0.807,0.101,REAL
7264,5,52,2,90,1152,0.128,0.819,0.053,FAKE
4375,4,25,0,56,759,0.064,0.842,0.094,REAL
259,4,16,0,2,44,0.273,0.727,0,FAKE
2765,5,15,0,57,439,0.02,0.934,0.046,FAKE
117,5,0,0,2,17,0.216,0.784,0,REAL
10269,5,35,2,160,1639,0.053,0.826,0.121,REAL
7453,5,22,2,126,1235,0.099,0.804,0.098,FAKE
5384,5,19,2,75,858,0.139,0.736,0.125,FAKE
2253,5,13,5,18,364,0.079,0.796,0.125,FAKE
653,5,0,0,11,97,0.019,0.849,0.133,REAL
7701,4,14,0,114,1307,0.061,0.85,0.088,FAKE
510,5,0,0,10,83,0.065,0.736,0.199,REAL
69,5,4,0,1,11,0,0.849,0.151,REAL
2228,4,35,0,34,383,0.012,0.899,0.089,REAL
725,5,0,1,8,120,0.023,0.903,0.074,FAKE
1002,5,11,0,19,167,0,0.835,0.165,FAKE
3996,5,2,0,63,638,0.069,0.817,0.114,REAL
2090,5,5,0,36,324,0.066,0.806,0.128,REAL
1196,5,4,0,15,193,0.054,0.844,0.101,REAL
530,5,0,3,5,82,0,0.846,0.154,FAKE
5912,5,19,0,79,938,0.077,0.881,0.042,FAKE
1249,5,3,0,11,201,0.035,0.815,0.15,REAL
5144,5,19,0,60,835,0.053,0.871,0.076,FAKE
2141,4,14,10,30,389,0.059,0.748,0.193,FAKE
8066,4,31,7,68,1362,0.109,0.84,0.051,REAL
3155,5,7,1,49,510,0.074,0.792,0.134,FAKE
3774,5,0,0,61,618,0.048,0.888,0.064,REAL
9639,5,76,0,156,1513,0.067,0.815,0.119,REAL
6558,5,15,0,94,1017,0.114,0.776,0.11,FAKE
2465,4,4,0,40,414,0.048,0.872,0.08,FAKE
6748,5,20,0,54,1083,0.143,0.79,0.067,REAL
1100,5,11,0,9,180,0.053,0.83,0.117,FAKE
993,4,15,0,14,168,0.052,0.837,0.111,FAKE
12441,5,36,0,198,1937,0.074,0.802,0.124,REAL
50,5,0,1,0,8,0,0.505,0.495,FAKE
3221,4,24,0,38,541,0.116,0.763,0.122,REAL
3077,5,29,0,33,506,0.175,0.715,0.109,FAKE
3289,5,9,0,34,511,0.086,0.866,0.048,REAL
511,4,0,2,8,98,0.08,0.82,0.1,FAKE
232,5,4,0,4,36,0.065,0.829,0.106,REAL
3103,4,27,1,24,547,0.089,0.852,0.059,FAKE
117,5,0,0,2,17,0.216,0.784,0,REAL
5518,5,27,0,70,899,0.064,0.891,0.045,REAL
2241,4,5,2,47,377,0.042,0.776,0.182,FAKE
1259,5,22,0,18,206,0,0.919,0.081,FAKE
3956,5,22,0,65,620,0.128,0.729,0.143,REAL
3497,5,120,0,45,564,0.056,0.869,0.075,REAL
3151,5,5,0,59,504,0.058,0.772,0.17,FAKE
3327,5,4,0,37,553,0.162,0.788,0.049,REAL
1658,5,19,0,28,252,0.009,0.921,0.07,FAKE
886,5,7,0,13,145,0.108,0.752,0.14,FAKE
2022,4,0,0,23,336,0.169,0.753,0.078,REAL
2141,4,0,0,32,383,0.115,0.776,0.109,FAKE
11045,4,83,1,136,1957,0.056,0.815,0.129,REAL
4696,12,219,1,85,339,0.044,0.931,0.024,FAKE
3969,4,24,0,37,684,0.152,0.762,0.086,FAKE
155,5,0,0,0,23,0,1,0,REAL
1597,4,5,0,23,271,0.081,0.868,0.051,FAKE
10735,5,23,0,124,1784,0.103,0.751,0.146,REAL
6496,5,4,0,98,1005,0.08,0.808,0.112,REAL
820,5,10,0,13,128,0.066,0.84,0.094,REAL
3713,5,51,0,46,580,0.075,0.882,0.042,FAKE
571,5,0,0,15,90,0.042,0.879,0.079,REAL
2949,5,15,4,37,486,0.037,0.921,0.042,REAL
8742,5,14,0,107,1398,0.108,0.825,0.067,REAL
5580,5,23,0,51,906,0.045,0.863,0.092,REAL
538,5,4,0,14,83,0.098,0.842,0.059,REAL
3158,5,6,0,27,522,0.041,0.876,0.083,FAKE
6936,5,191,0,135,1104,0.032,0.823,0.145,REAL
24145,5,101,1,386,3909,0.103,0.8,0.097,REAL
2580,5,13,0,38,402,0.037,0.829,0.133,REAL
9305,4,46,0,130,1596,0.099,0.83,0.071,FAKE
2660,5,47,1,32,432,0.031,0.904,0.065,REAL
1625,4,18,0,29,270,0.03,0.837,0.134,REAL
1228,4,1,0,15,209,0.171,0.783,0.046,FAKE
3121,5,15,0,30,489,0.183,0.774,0.043,FAKE
69,5,4,0,1,11,0,0.849,0.151,REAL
11388,5,133,0,130,1843,0.035,0.823,0.142,REAL
2707,4,3,1,40,486,0.068,0.819,0.113,FAKE
4865,5,40,0,65,740,0.108,0.803,0.088,REAL
831,5,9,0,12,131,0.085,0.852,0.063,FAKE
3493,5,16,0,61,576,0.104,0.781,0.115,REAL
9766,5,51,1,147,1547,0.061,0.838,0.101,REAL
119,5,2,0,1,19,0,0.891,0.109,REAL
8192,5,8,0,147,1343,0.079,0.804,0.117,REAL
949,5,16,0,10,153,0.112,0.825,0.064,FAKE
7218,5,5,0,147,1130,0.094,0.77,0.137,REAL
3550,4,43,0,62,591,0.072,0.819,0.109,REAL
5961,5,4,0,97,958,0.163,0.769,0.067,REAL
1969,5,20,0,28,318,0.063,0.825,0.111,REAL
1768,4,28,0,13,300,0.03,0.927,0.043,FAKE
10936,5,49,0,141,1766,0.018,0.891,0.091,REAL
2156,4,20,0,19,359,0.085,0.889,0.026,REAL
1629,4,7,0,17,272,0.108,0.832,0.059,FAKE
3344,5,13,0,46,510,0.058,0.831,0.111,REAL
6196,4,52,0,72,1076,0.136,0.817,0.046,FAKE
6327,5,26,1,81,1052,0.106,0.804,0.091,FAKE
10184,5,53,2,166,1583,0.082,0.821,0.097,REAL
1687,5,20,0,24,273,0.1,0.815,0.085,FAKE
6097,5,20,0,90,981,0.049,0.871,0.08,REAL
117,5,0,0,2,17,0.216,0.784,0,REAL
6430,4,48,0,79,1076,0.098,0.8,0.102,FAKE
5441,5,98,4,96,902,0.063,0.84,0.096,FAKE
117,5,0,0,2,17,0.216,0.784,0,REAL
2351,5,2,0,37,369,0.088,0.817,0.094,FAKE
2910,5,46,0,41,478,0.117,0.783,0.1,FAKE
5707,4,71,0,94,952,0.029,0.795,0.176,REAL
15448,4,104,2,229,2639,0.161,0.768,0.071,REAL
116,4,0,0,0,21,0,1,0,REAL
3919,5,15,0,37,630,0.112,0.834,0.053,FAKE
3898,5,4,0,63,629,0.043,0.817,0.14,REAL
5189,5,36,0,69,813,0.116,0.778,0.106,FAKE
2121,5,64,0,36,339,0.039,0.852,0.109,REAL
154,7,1,0,2,19,0.324,0.676,0,FAKE
464,5,2,0,6,70,0,0.653,0.347,FAKE
4905,5,29,0,84,812,0.059,0.814,0.128,REAL
1296,4,11,0,11,220,0,0.91,0.09,FAKE
10151,5,157,0,168,1620,0.038,0.83,0.132,REAL
3995,4,6,0,48,687,0.066,0.808,0.126,REAL
5575,5,17,0,53,917,0.094,0.84,0.066,REAL
4304,5,15,0,53,699,0.087,0.827,0.087,REAL
7099,5,17,0,91,1153,0.07,0.833,0.098,REAL
3062,4,16,0,53,564,0.071,0.834,0.095,FAKE
5129,5,57,0,69,828,0.018,0.921,0.061,FAKE
8006,4,18,0,128,1331,0.096,0.781,0.123,FAKE
2189,4,11,0,35,367,0.132,0.805,0.063,REAL
4251,5,11,0,61,637,0.028,0.864,0.109,FAKE
4304,5,8,0,62,691,0.121,0.773,0.106,FAKE
3467,5,20,0,27,555,0.049,0.839,0.112,REAL
3387,4,3,0,43,581,0.072,0.847,0.081,REAL
4446,4,9,0,59,768,0.124,0.768,0.107,REAL
5879,5,22,0,64,943,0.114,0.828,0.059,REAL
5851,4,42,0,74,984,0.134,0.829,0.036,FAKE
7151,5,22,3,128,1149,0.04,0.872,0.088,REAL
1365,5,12,0,17,218,0.031,0.793,0.176,FAKE
3761,5,7,0,44,600,0.072,0.859,0.069,FAKE
4599,5,40,0,76,708,0.089,0.827,0.084,FAKE
5511,5,16,0,79,859,0.124,0.827,0.049,REAL
2666,5,60,1,24,417,0.096,0.846,0.058,FAKE
3925,4,15,0,52,667,0.124,0.759,0.117,REAL
6702,5,37,0,98,1071,0.17,0.774,0.055,REAL
3801,5,20,3,56,609,0.05,0.875,0.075,FAKE
16116,5,72,4,215,2670,0.117,0.811,0.072,FAKE
885,4,0,1,11,148,0.181,0.709,0.11,FAKE
3526,5,38,1,33,565,0.093,0.831,0.075,FAKE
