Article_len,Avg_Word_Len,CountOfNumbers,CountofExclamation,adjectives,WordCount,sent_neg,sent_neu,sent_pos,label
2774,5,4,0,36,429,0.039,0.882,0.079,1
7921,5,26,0,104,1274,0.048,0.858,0.094,1
6156,5,66,0,102,998,0.017,0.9,0.083,1
6375,5,5,0,109,991,0.015,0.862,0.124,1
5004,4,10,0,46,839,0.098,0.757,0.145,1
2884,5,32,0,38,453,0.013,0.833,0.154,1
3323,5,15,0,24,536,0.027,0.949,0.024,1
4367,5,20,0,45,670,0.093,0.844,0.063,1
5896,5,16,0,68,931,0.03,0.864,0.106,1
5008,5,19,0,55,788,0.111,0.815,0.074,1
3050,5,24,3,24,464,0.064,0.855,0.08,1
4793,5,0,0,83,757,0.03,0.862,0.109,1
6007,5,20,0,66,909,0.038,0.81,0.152,1
5519,5,4,0,65,864,0.061,0.843,0.096,1
4003,5,9,1,33,619,0.131,0.817,0.052,1
1178,4,0,0,17,206,0.0,0.916,0.084,1
7055,5,49,0,71,1142,0.057,0.863,0.08,1
3716,4,13,0,46,627,0.012,0.938,0.049,1
10557,4,34,0,108,1848,0.091,0.794,0.115,1
4586,4,49,0,70,839,0.021,0.952,0.028,1
4642,4,21,8,59,811,0.056,0.832,0.112,1
464,4,0,0,2,80,0.105,0.814,0.082,1
5632,4,18,0,79,939,0.069,0.816,0.116,1
751,4,2,0,11,125,0.0,0.792,0.208,1
14893,5,108,0,164,2323,0.132,0.818,0.05,1
1090,4,8,0,11,191,0.098,0.872,0.029,1
4726,6,10,0,53,668,0.058,0.838,0.104,1
799,4,5,0,9,134,0.013,0.883,0.104,1
8060,5,48,0,101,1236,0.123,0.777,0.1,1
4731,5,22,0,69,763,0.114,0.792,0.093,1
3551,5,4,0,32,566,0.068,0.903,0.029,1
1877,5,0,0,18,307,0.027,0.794,0.179,1
3133,5,10,2,44,475,0.142,0.723,0.136,1
5530,5,41,0,85,911,0.053,0.887,0.059,1
8039,5,55,0,76,1228,0.085,0.883,0.032,1
3461,5,8,0,28,560,0.087,0.808,0.105,1
771,4,4,0,7,135,0.047,0.837,0.115,1
8741,5,51,0,107,1416,0.059,0.859,0.082,1
5912,5,16,0,75,953,0.104,0.826,0.07,1
9117,5,26,0,114,1449,0.171,0.738,0.092,1
7701,5,2,0,125,1240,0.071,0.793,0.135,1
2613,5,22,3,25,411,0.17,0.777,0.053,1
1632,5,10,0,18,269,0.048,0.87,0.082,1
7417,5,29,0,120,1180,0.093,0.829,0.078,1
4289,5,8,0,69,676,0.098,0.785,0.117,1
6371,5,6,0,56,965,0.112,0.798,0.09,1
1598,5,8,0,18,254,0.078,0.795,0.127,1
2645,5,29,0,31,422,0.052,0.788,0.16,1
4473,5,5,0,56,711,0.137,0.739,0.124,1
5441,5,46,1,76,887,0.149,0.738,0.113,1
2478,4,12,0,16,413,0.046,0.86,0.094,1
5804,5,5,1,66,924,0.051,0.884,0.065,1
6918,5,18,0,108,1035,0.095,0.813,0.092,1
5105,4,55,0,58,851,0.073,0.885,0.042,1
6779,5,4,0,82,1044,0.077,0.824,0.099,1
1481,5,14,0,18,245,0.108,0.842,0.05,1
1481,5,8,0,12,227,0.034,0.903,0.063,1
7702,5,17,0,95,1245,0.069,0.847,0.084,1
3960,4,23,0,47,711,0.049,0.844,0.107,1
3549,5,29,0,42,581,0.03,0.891,0.079,1
3516,5,17,0,42,564,0.034,0.878,0.088,1
5667,4,12,0,67,971,0.093,0.764,0.143,1
1465,5,13,0,15,240,0.046,0.897,0.057,1
5404,5,21,0,74,824,0.05,0.814,0.135,1
7416,5,34,0,102,1203,0.057,0.82,0.124,1
4011,5,22,0,48,649,0.105,0.783,0.112,1
4992,5,59,0,75,808,0.035,0.845,0.12,1
4201,4,0,4,65,700,0.059,0.84,0.101,1
6185,4,59,0,87,1033,0.047,0.876,0.077,1
5414,4,10,0,70,907,0.046,0.856,0.098,1
4902,5,38,1,81,765,0.048,0.803,0.149,1
2172,5,6,1,24,349,0.028,0.871,0.102,1
4332,5,19,0,58,694,0.146,0.781,0.073,1
3792,5,24,0,44,572,0.057,0.908,0.035,1
971,4,14,0,7,167,0.086,0.867,0.047,1
8942,5,37,1,117,1434,0.059,0.814,0.127,1
6426,5,38,0,59,1033,0.12,0.853,0.027,1
3027,5,32,3,39,489,0.053,0.867,0.08,1
13475,5,40,0,137,2228,0.123,0.777,0.1,1
2987,5,10,0,34,486,0.046,0.871,0.083,1
590,4,2,0,8,107,0.014,0.817,0.169,1
7441,5,49,0,98,1175,0.065,0.834,0.101,1
14798,5,33,4,165,2307,0.09,0.791,0.118,1
8670,5,43,0,132,1355,0.106,0.811,0.084,1
4973,4,4,4,57,840,0.134,0.79,0.075,1
5965,5,18,0,86,977,0.092,0.812,0.095,1
2744,5,44,0,42,443,0.256,0.698,0.046,1
4393,5,31,0,52,726,0.186,0.781,0.033,1
6796,5,16,0,80,1052,0.205,0.722,0.073,1
4149,5,30,0,52,646,0.063,0.797,0.14,1
7533,4,158,0,95,1305,0.059,0.836,0.104,1
5728,5,22,0,77,946,0.053,0.788,0.159,1
3438,5,26,0,38,547,0.11,0.863,0.027,1
2310,4,7,3,27,398,0.147,0.798,0.055,1
2788,5,16,0,39,424,0.048,0.882,0.07,1
5074,5,42,0,81,809,0.083,0.795,0.123,1
2251,5,31,0,38,348,0.04,0.882,0.078,1
1563,5,6,0,17,232,0.213,0.737,0.051,1
5775,5,48,0,58,872,0.097,0.853,0.051,1
1949,5,18,0,30,320,0.048,0.887,0.065,1
6560,5,48,1,62,1005,0.157,0.78,0.063,1
5275,5,6,3,62,865,0.101,0.833,0.067,1
1765,5,10,0,16,273,0.073,0.781,0.146,1
8217,5,12,0,97,1297,0.063,0.843,0.094,1
3780,4,45,0,39,640,0.077,0.874,0.049,1
4437,5,44,0,62,714,0.072,0.841,0.088,1
4474,5,0,4,49,741,0.131,0.779,0.091,1
5654,5,16,0,78,922,0.117,0.79,0.093,1
8407,4,28,2,127,1433,0.037,0.829,0.133,1
5064,4,12,0,68,893,0.084,0.739,0.177,1
5338,5,6,0,87,836,0.115,0.777,0.108,1
8568,4,75,0,96,1434,0.033,0.837,0.13,1
10265,4,108,4,106,1780,0.058,0.802,0.14,1
13914,4,117,7,156,2412,0.071,0.8,0.129,1
6110,4,47,0,74,1034,0.037,0.893,0.069,1
7471,5,10,4,77,1238,0.123,0.807,0.07,1
5121,4,5,2,73,853,0.051,0.748,0.201,1
5294,5,16,0,85,846,0.099,0.778,0.124,1
3759,4,4,5,39,629,0.084,0.783,0.133,1
8546,5,14,0,99,1355,0.089,0.826,0.085,1
7681,5,49,1,106,1231,0.087,0.8,0.114,1
4311,4,2,0,46,718,0.053,0.843,0.104,1
7486,5,62,0,101,1234,0.084,0.814,0.103,1
3291,5,1,0,45,530,0.17,0.712,0.118,1
4615,5,4,0,69,716,0.145,0.74,0.116,1
7302,5,46,2,75,1149,0.072,0.873,0.055,1
2153,4,3,0,32,361,0.118,0.837,0.044,1
4232,5,16,0,48,664,0.061,0.863,0.076,1
5478,4,21,0,51,941,0.065,0.821,0.114,1
8124,5,46,0,97,1293,0.056,0.882,0.062,1
3891,5,33,0,52,605,0.132,0.753,0.115,1
7856,5,24,1,109,1284,0.056,0.866,0.077,1
2673,5,12,0,20,416,0.07,0.882,0.048,1
6730,5,26,0,87,1065,0.078,0.789,0.133,1
5139,5,14,0,54,813,0.101,0.854,0.045,1
13922,5,101,0,204,2263,0.065,0.856,0.079,1
6295,5,18,0,65,916,0.058,0.901,0.041,1
6872,5,29,0,78,1066,0.145,0.756,0.099,1
699,4,2,0,7,118,0.049,0.851,0.099,1
4743,5,34,0,62,740,0.054,0.857,0.088,1
4308,5,2,0,57,679,0.045,0.843,0.112,1
14464,5,54,0,218,2217,0.072,0.848,0.08,1
1076,4,3,0,9,180,0.064,0.883,0.053,1
7311,5,64,0,128,1150,0.147,0.709,0.144,1
3383,5,17,0,55,527,0.064,0.863,0.073,1
129,4,0,0,0,26,0.0,1.0,0.0,1
10421,5,41,0,150,1641,0.148,0.747,0.106,1
3882,5,7,0,44,613,0.123,0.85,0.027,1
4021,5,11,0,55,653,0.013,0.885,0.102,1
9075,5,24,1,97,1413,0.053,0.872,0.075,1
2493,5,0,0,34,409,0.067,0.811,0.122,1
2489,4,32,0,40,412,0.044,0.877,0.079,1
3204,4,39,0,38,544,0.051,0.845,0.104,1
4904,4,22,0,46,873,0.117,0.773,0.11,1
6146,5,21,0,70,980,0.089,0.725,0.186,1
10740,5,116,0,112,1744,0.03,0.908,0.062,1
17294,5,43,0,186,2805,0.162,0.774,0.064,1
4800,5,31,0,44,705,0.066,0.848,0.086,1
4433,5,19,0,58,701,0.084,0.804,0.113,1
6323,4,84,0,79,1093,0.06,0.797,0.142,1
4889,5,4,2,69,787,0.047,0.871,0.082,1
998,5,7,1,11,163,0.049,0.909,0.042,1
4410,4,39,0,54,777,0.049,0.795,0.156,1
4367,5,8,0,52,654,0.058,0.866,0.076,1
6226,5,12,0,128,1000,0.258,0.655,0.087,1
7816,4,20,0,103,1327,0.104,0.78,0.117,1
2921,5,3,0,40,481,0.016,0.883,0.101,1
3876,5,8,0,46,644,0.155,0.79,0.055,1
4745,4,12,0,69,804,0.045,0.822,0.133,1
4995,5,39,0,47,775,0.037,0.871,0.091,1
3288,5,14,0,42,502,0.063,0.872,0.065,1
4309,5,42,0,73,678,0.054,0.765,0.18,1
8360,5,37,0,91,1259,0.109,0.823,0.068,1
4014,4,16,0,52,689,0.12,0.725,0.155,1
6574,5,45,0,84,961,0.174,0.775,0.051,1
4349,5,12,0,63,691,0.049,0.893,0.058,1
5640,5,33,0,62,893,0.009,0.953,0.038,1
6084,5,25,0,47,992,0.118,0.774,0.108,1
2627,5,30,0,31,416,0.051,0.834,0.116,1
6284,5,17,0,68,1029,0.118,0.808,0.073,1
4738,4,23,0,68,855,0.055,0.77,0.175,1
1887,4,9,0,13,315,0.012,0.945,0.043,1
4780,5,27,0,59,731,0.077,0.834,0.089,1
1632,4,14,0,21,290,0.041,0.839,0.119,1
7620,5,21,0,123,1156,0.147,0.775,0.079,1
2867,5,18,0,39,456,0.036,0.857,0.106,1
5564,4,6,0,87,920,0.054,0.827,0.119,1
4856,5,22,0,61,738,0.043,0.876,0.082,1
6878,5,13,0,63,1082,0.137,0.825,0.039,1
4457,4,12,3,50,757,0.11,0.745,0.145,1
6066,5,35,0,75,990,0.062,0.804,0.134,1
17577,5,80,0,245,2716,0.116,0.811,0.073,1
7300,5,8,0,99,1192,0.04,0.822,0.138,1
2133,5,15,0,23,348,0.097,0.863,0.04,1
1233,5,0,0,18,187,0.097,0.818,0.085,1
2976,5,10,0,33,470,0.104,0.765,0.131,1
2346,5,26,0,33,379,0.099,0.871,0.03,1
3339,4,48,0,23,561,0.029,0.943,0.029,1
3506,5,7,0,45,563,0.037,0.876,0.088,1
4589,5,28,0,60,725,0.04,0.857,0.103,1
6754,5,4,0,74,1048,0.108,0.833,0.059,1
4479,5,26,0,78,720,0.055,0.803,0.143,1
2812,4,12,0,24,472,0.123,0.81,0.067,1
7821,5,56,0,104,1242,0.103,0.759,0.137,1
1613,5,20,0,21,255,0.06,0.866,0.074,1
2319,5,4,0,28,359,0.078,0.864,0.058,1
7531,5,43,0,108,1208,0.101,0.811,0.088,1
7164,5,47,1,103,1138,0.034,0.882,0.085,1
3700,4,42,0,46,624,0.103,0.783,0.113,1
4606,4,5,0,60,805,0.06,0.784,0.156,1
5366,5,0,1,75,826,0.179,0.711,0.111,1
16730,5,87,4,195,2714,0.089,0.84,0.071,1
13886,5,18,46,193,2159,0.087,0.806,0.107,1
2612,5,7,0,34,403,0.103,0.837,0.059,1
5223,5,25,0,82,862,0.08,0.835,0.085,1
4582,4,18,0,39,796,0.087,0.844,0.069,1
2949,4,34,0,28,492,0.031,0.935,0.034,1
6376,5,8,0,73,1008,0.06,0.882,0.059,1
5460,5,10,0,74,900,0.082,0.688,0.229,1
1272,4,21,1,10,217,0.082,0.861,0.057,1
2744,5,3,0,16,412,0.0,0.862,0.138,1
8488,5,16,0,105,1342,0.052,0.816,0.131,1
6480,5,25,0,93,1046,0.047,0.88,0.072,1
6102,5,27,0,81,991,0.078,0.815,0.107,1
7653,5,66,0,86,1212,0.129,0.809,0.062,1
1858,4,72,0,23,316,0.108,0.839,0.054,1
2384,5,15,0,15,392,0.105,0.829,0.066,1
7011,5,25,3,84,1067,0.097,0.794,0.11,1
856,4,0,0,10,144,0.041,0.89,0.068,1
6333,4,20,0,80,1064,0.036,0.908,0.056,1
7143,5,34,0,86,1102,0.147,0.783,0.07,1
1798,4,20,0,13,303,0.015,0.917,0.067,1
5157,4,2,10,68,857,0.112,0.79,0.098,1
4633,5,24,0,88,759,0.027,0.832,0.141,1
2473,5,2,0,36,377,0.043,0.828,0.129,1
5156,5,15,0,45,809,0.115,0.806,0.079,1
5183,5,1,0,76,800,0.045,0.846,0.109,1
4877,5,8,0,76,754,0.123,0.711,0.165,1
3921,4,28,1,42,662,0.079,0.779,0.142,1
2741,5,20,0,32,433,0.089,0.847,0.063,1
2226,5,20,0,17,353,0.087,0.854,0.06,1
10629,5,19,0,123,1660,0.076,0.826,0.098,1
1906,5,9,0,9,308,0.136,0.864,0.0,1
2050,5,4,0,15,324,0.029,0.865,0.107,1
5059,4,15,0,52,894,0.076,0.828,0.096,1
3813,5,4,3,44,623,0.149,0.779,0.072,1
6083,5,12,0,47,931,0.078,0.875,0.047,1
4365,4,37,0,46,739,0.086,0.807,0.107,1
7906,5,22,0,103,1308,0.174,0.731,0.094,1
3704,5,10,0,26,606,0.095,0.882,0.023,1
3436,4,0,1,29,633,0.03,0.913,0.057,1
4577,5,3,0,40,728,0.169,0.795,0.035,1
6705,4,121,4,71,1157,0.033,0.856,0.111,1
5532,4,3,0,66,950,0.08,0.785,0.135,1
5315,5,29,0,74,841,0.153,0.79,0.056,1
1281,4,17,1,13,214,0.015,0.928,0.057,1
10394,4,39,0,176,1738,0.031,0.878,0.09,1
6385,5,4,0,92,1026,0.089,0.802,0.109,1
2068,4,17,0,15,348,0.091,0.804,0.105,1
6388,5,2,0,76,1021,0.071,0.891,0.038,1
3813,5,4,1,50,597,0.076,0.832,0.092,1
7036,5,72,0,77,1154,0.041,0.82,0.139,1
8345,5,5,0,150,1275,0.174,0.655,0.171,1
5350,5,0,0,85,879,0.055,0.744,0.201,1
5096,5,30,1,64,811,0.067,0.848,0.085,1
3151,5,16,0,45,505,0.023,0.896,0.081,1
2963,5,26,0,45,480,0.04,0.862,0.098,1
12342,5,24,5,137,2033,0.089,0.776,0.135,1
1775,4,14,0,16,299,0.125,0.839,0.036,1
8197,5,4,0,89,1256,0.103,0.813,0.084,1
7851,5,52,0,87,1214,0.056,0.875,0.069,1
2729,5,12,0,33,447,0.012,0.919,0.069,1
4526,5,41,0,72,701,0.139,0.78,0.081,1
5003,5,26,2,51,776,0.058,0.848,0.094,1
7065,5,62,0,110,1098,0.103,0.772,0.125,1
5175,5,59,0,70,800,0.092,0.839,0.069,1
20657,4,37,0,211,3619,0.089,0.813,0.098,1
3910,5,22,0,52,588,0.147,0.801,0.051,1
2345,5,2,0,27,382,0.096,0.795,0.109,1
4131,5,35,0,54,642,0.051,0.715,0.234,1
4146,5,2,0,67,640,0.142,0.794,0.064,1
3215,4,2,0,44,560,0.066,0.84,0.094,1
789,4,26,0,2,144,0.0,0.962,0.038,1
6123,4,8,0,95,1019,0.074,0.799,0.126,1
12847,5,36,0,139,2102,0.1,0.806,0.094,1
5726,5,16,0,70,862,0.042,0.847,0.111,1
4908,5,24,0,39,799,0.072,0.837,0.091,1
8152,5,2,1,92,1308,0.087,0.743,0.17,1
2774,5,4,0,36,429,0.039,0.882,0.079,1
7921,5,26,0,104,1274,0.048,0.858,0.094,1
6156,5,66,0,102,998,0.017,0.9,0.083,1
6375,5,5,0,109,991,0.015,0.862,0.124,1
5004,4,10,0,46,839,0.098,0.757,0.145,1
2884,5,32,0,38,453,0.013,0.833,0.154,1
3323,5,15,0,24,536,0.027,0.949,0.024,1
4367,5,20,0,45,670,0.093,0.844,0.063,1
5896,5,16,0,68,931,0.03,0.864,0.106,1
5008,5,19,0,55,788,0.111,0.815,0.074,1
3050,5,24,3,24,464,0.064,0.855,0.08,1
4793,5,0,0,83,757,0.03,0.862,0.109,1
6007,5,20,0,66,909,0.038,0.81,0.152,1
5519,5,4,0,65,864,0.061,0.843,0.096,1
4003,5,9,1,33,619,0.131,0.817,0.052,1
1178,4,0,0,17,206,0.0,0.916,0.084,1
7055,5,49,0,71,1142,0.057,0.863,0.08,1
3716,4,13,0,46,627,0.012,0.938,0.049,1
10557,4,34,0,108,1848,0.091,0.794,0.115,1
4586,4,49,0,70,839,0.021,0.952,0.028,1
4642,4,21,8,59,811,0.056,0.832,0.112,1
464,4,0,0,2,80,0.105,0.814,0.082,1
5632,4,18,0,79,939,0.069,0.816,0.116,1
751,4,2,0,11,125,0.0,0.792,0.208,1
14893,5,108,0,164,2323,0.132,0.818,0.05,1
1090,4,8,0,11,191,0.098,0.872,0.029,1
4726,6,10,0,53,668,0.058,0.838,0.104,1
799,4,5,0,9,134,0.013,0.883,0.104,1
8060,5,48,0,101,1236,0.123,0.777,0.1,1
4731,5,22,0,69,763,0.114,0.792,0.093,1
3551,5,4,0,32,566,0.068,0.903,0.029,1
1877,5,0,0,18,307,0.027,0.794,0.179,1
3133,5,10,2,44,475,0.142,0.723,0.136,1
5530,5,41,0,85,911,0.053,0.887,0.059,1
8039,5,55,0,76,1228,0.085,0.883,0.032,1
3461,5,8,0,28,560,0.087,0.808,0.105,1
771,4,4,0,7,135,0.047,0.837,0.115,1
8741,5,51,0,107,1416,0.059,0.859,0.082,1
5912,5,16,0,75,953,0.104,0.826,0.07,1
9117,5,26,0,114,1449,0.171,0.738,0.092,1
7701,5,2,0,125,1240,0.071,0.793,0.135,1
2613,5,22,3,25,411,0.17,0.777,0.053,1
1632,5,10,0,18,269,0.048,0.87,0.082,1
7417,5,29,0,120,1180,0.093,0.829,0.078,1
4289,5,8,0,69,676,0.098,0.785,0.117,1
6371,5,6,0,56,965,0.112,0.798,0.09,1
1598,5,8,0,18,254,0.078,0.795,0.127,1
2645,5,29,0,31,422,0.052,0.788,0.16,1
4473,5,5,0,56,711,0.137,0.739,0.124,1
5441,5,46,1,76,887,0.149,0.738,0.113,1
2478,4,12,0,16,413,0.046,0.86,0.094,1
5804,5,5,1,66,924,0.051,0.884,0.065,1
6918,5,18,0,108,1035,0.095,0.813,0.092,1
5105,4,55,0,58,851,0.073,0.885,0.042,1
6779,5,4,0,82,1044,0.077,0.824,0.099,1
1481,5,14,0,18,245,0.108,0.842,0.05,1
1481,5,8,0,12,227,0.034,0.903,0.063,1
7702,5,17,0,95,1245,0.069,0.847,0.084,1
3960,4,23,0,47,711,0.049,0.844,0.107,1
3549,5,29,0,42,581,0.03,0.891,0.079,1
3516,5,17,0,42,564,0.034,0.878,0.088,1
5667,4,12,0,67,971,0.093,0.764,0.143,1
1465,5,13,0,15,240,0.046,0.897,0.057,1
5404,5,21,0,74,824,0.05,0.814,0.135,1
7416,5,34,0,102,1203,0.057,0.82,0.124,1
4011,5,22,0,48,649,0.105,0.783,0.112,1
4992,5,59,0,75,808,0.035,0.845,0.12,1
4201,4,0,4,65,700,0.059,0.84,0.101,1
6185,4,59,0,87,1033,0.047,0.876,0.077,1
5414,4,10,0,70,907,0.046,0.856,0.098,1
4902,5,38,1,81,765,0.048,0.803,0.149,1
2172,5,6,1,24,349,0.028,0.871,0.102,1
4332,5,19,0,58,694,0.146,0.781,0.073,1
3792,5,24,0,44,572,0.057,0.908,0.035,1
971,4,14,0,7,167,0.086,0.867,0.047,1
8942,5,37,1,117,1434,0.059,0.814,0.127,1
6426,5,38,0,59,1033,0.12,0.853,0.027,1
3027,5,32,3,39,489,0.053,0.867,0.08,1
13475,5,40,0,137,2228,0.123,0.777,0.1,1
2987,5,10,0,34,486,0.046,0.871,0.083,1
590,4,2,0,8,107,0.014,0.817,0.169,1
7441,5,49,0,98,1175,0.065,0.834,0.101,1
14798,5,33,4,165,2307,0.09,0.791,0.118,1
8670,5,43,0,132,1355,0.106,0.811,0.084,1
4973,4,4,4,57,840,0.134,0.79,0.075,1
5965,5,18,0,86,977,0.092,0.812,0.095,1
2744,5,44,0,42,443,0.256,0.698,0.046,1
4393,5,31,0,52,726,0.186,0.781,0.033,1
6796,5,16,0,80,1052,0.205,0.722,0.073,1
4149,5,30,0,52,646,0.063,0.797,0.14,1
7533,4,158,0,95,1305,0.059,0.836,0.104,1
5728,5,22,0,77,946,0.053,0.788,0.159,1
3438,5,26,0,38,547,0.11,0.863,0.027,1
2310,4,7,3,27,398,0.147,0.798,0.055,1
2788,5,16,0,39,424,0.048,0.882,0.07,1
5074,5,42,0,81,809,0.083,0.795,0.123,1
2251,5,31,0,38,348,0.04,0.882,0.078,1
1563,5,6,0,17,232,0.213,0.737,0.051,1
5775,5,48,0,58,872,0.097,0.853,0.051,1
1949,5,18,0,30,320,0.048,0.887,0.065,1
6560,5,48,1,62,1005,0.157,0.78,0.063,1
5275,5,6,3,62,865,0.101,0.833,0.067,1
1765,5,10,0,16,273,0.073,0.781,0.146,1
8217,5,12,0,97,1297,0.063,0.843,0.094,1
3780,4,45,0,39,640,0.077,0.874,0.049,1
4437,5,44,0,62,714,0.072,0.841,0.088,1
4474,5,0,4,49,741,0.131,0.779,0.091,1
5654,5,16,0,78,922,0.117,0.79,0.093,1
8407,4,28,2,127,1433,0.037,0.829,0.133,1
5064,4,12,0,68,893,0.084,0.739,0.177,1
5338,5,6,0,87,836,0.115,0.777,0.108,1
8568,4,75,0,96,1434,0.033,0.837,0.13,1
10265,4,108,4,106,1780,0.058,0.802,0.14,1
13914,4,117,7,156,2412,0.071,0.8,0.129,1
6110,4,47,0,74,1034,0.037,0.893,0.069,1
7471,5,10,4,77,1238,0.123,0.807,0.07,1
5121,4,5,2,73,853,0.051,0.748,0.201,1
5294,5,16,0,85,846,0.099,0.778,0.124,1
3759,4,4,5,39,629,0.084,0.783,0.133,1
8546,5,14,0,99,1355,0.089,0.826,0.085,1
7681,5,49,1,106,1231,0.087,0.8,0.114,1
4311,4,2,0,46,718,0.053,0.843,0.104,1
7486,5,62,0,101,1234,0.084,0.814,0.103,1
3291,5,1,0,45,530,0.17,0.712,0.118,1
4615,5,4,0,69,716,0.145,0.74,0.116,1
7302,5,46,2,75,1149,0.072,0.873,0.055,1
2153,4,3,0,32,361,0.118,0.837,0.044,1
4232,5,16,0,48,664,0.061,0.863,0.076,1
5478,4,21,0,51,941,0.065,0.821,0.114,1
8124,5,46,0,97,1293,0.056,0.882,0.062,1
3891,5,33,0,52,605,0.132,0.753,0.115,1
7856,5,24,1,109,1284,0.056,0.866,0.077,1
2673,5,12,0,20,416,0.07,0.882,0.048,1
6730,5,26,0,87,1065,0.078,0.789,0.133,1
5139,5,14,0,54,813,0.101,0.854,0.045,1
13922,5,101,0,204,2263,0.065,0.856,0.079,1
6295,5,18,0,65,916,0.058,0.901,0.041,1
6872,5,29,0,78,1066,0.145,0.756,0.099,1
699,4,2,0,7,118,0.049,0.851,0.099,1
4743,5,34,0,62,740,0.054,0.857,0.088,1
4308,5,2,0,57,679,0.045,0.843,0.112,1
14464,5,54,0,218,2217,0.072,0.848,0.08,1
1076,4,3,0,9,180,0.064,0.883,0.053,1
7311,5,64,0,128,1150,0.147,0.709,0.144,1
3383,5,17,0,55,527,0.064,0.863,0.073,1
129,4,0,0,0,26,0.0,1.0,0.0,1
10421,5,41,0,150,1641,0.148,0.747,0.106,1
3882,5,7,0,44,613,0.123,0.85,0.027,1
4021,5,11,0,55,653,0.013,0.885,0.102,1
9075,5,24,1,97,1413,0.053,0.872,0.075,1
2493,5,0,0,34,409,0.067,0.811,0.122,1
2489,4,32,0,40,412,0.044,0.877,0.079,1
3204,4,39,0,38,544,0.051,0.845,0.104,1
4904,4,22,0,46,873,0.117,0.773,0.11,1
6146,5,21,0,70,980,0.089,0.725,0.186,1
10740,5,116,0,112,1744,0.03,0.908,0.062,1
17294,5,43,0,186,2805,0.162,0.774,0.064,1
4800,5,31,0,44,705,0.066,0.848,0.086,1
4433,5,19,0,58,701,0.084,0.804,0.113,1
6323,4,84,0,79,1093,0.06,0.797,0.142,1
4889,5,4,2,69,787,0.047,0.871,0.082,1
998,5,7,1,11,163,0.049,0.909,0.042,1
4410,4,39,0,54,777,0.049,0.795,0.156,1
4367,5,8,0,52,654,0.058,0.866,0.076,1
6226,5,12,0,128,1000,0.258,0.655,0.087,1
7816,4,20,0,103,1327,0.104,0.78,0.117,1
2921,5,3,0,40,481,0.016,0.883,0.101,1
3876,5,8,0,46,644,0.155,0.79,0.055,1
4745,4,12,0,69,804,0.045,0.822,0.133,1
4995,5,39,0,47,775,0.037,0.871,0.091,1
3288,5,14,0,42,502,0.063,0.872,0.065,1
4309,5,42,0,73,678,0.054,0.765,0.18,1
8360,5,37,0,91,1259,0.109,0.823,0.068,1
4014,4,16,0,52,689,0.12,0.725,0.155,1
6574,5,45,0,84,961,0.174,0.775,0.051,1
4349,5,12,0,63,691,0.049,0.893,0.058,1
5640,5,33,0,62,893,0.009,0.953,0.038,1
6084,5,25,0,47,992,0.118,0.774,0.108,1
2627,5,30,0,31,416,0.051,0.834,0.116,1
6284,5,17,0,68,1029,0.118,0.808,0.073,1
4738,4,23,0,68,855,0.055,0.77,0.175,1
1887,4,9,0,13,315,0.012,0.945,0.043,1
4780,5,27,0,59,731,0.077,0.834,0.089,1
1632,4,14,0,21,290,0.041,0.839,0.119,1
7620,5,21,0,123,1156,0.147,0.775,0.079,1
2867,5,18,0,39,456,0.036,0.857,0.106,1
5564,4,6,0,87,920,0.054,0.827,0.119,1
4856,5,22,0,61,738,0.043,0.876,0.082,1
6878,5,13,0,63,1082,0.137,0.825,0.039,1
4457,4,12,3,50,757,0.11,0.745,0.145,1
6066,5,35,0,75,990,0.062,0.804,0.134,1
17577,5,80,0,245,2716,0.116,0.811,0.073,1
7300,5,8,0,99,1192,0.04,0.822,0.138,1
2133,5,15,0,23,348,0.097,0.863,0.04,1
1233,5,0,0,18,187,0.097,0.818,0.085,1
2976,5,10,0,33,470,0.104,0.765,0.131,1
2346,5,26,0,33,379,0.099,0.871,0.03,1
3339,4,48,0,23,561,0.029,0.943,0.029,1
3506,5,7,0,45,563,0.037,0.876,0.088,1
4589,5,28,0,60,725,0.04,0.857,0.103,1
6754,5,4,0,74,1048,0.108,0.833,0.059,1
4479,5,26,0,78,720,0.055,0.803,0.143,1
2812,4,12,0,24,472,0.123,0.81,0.067,1
7821,5,56,0,104,1242,0.103,0.759,0.137,1
1613,5,20,0,21,255,0.06,0.866,0.074,1
2319,5,4,0,28,359,0.078,0.864,0.058,1
7531,5,43,0,108,1208,0.101,0.811,0.088,1
7164,5,47,1,103,1138,0.034,0.882,0.085,1
3700,4,42,0,46,624,0.103,0.783,0.113,1
4606,4,5,0,60,805,0.06,0.784,0.156,1
5366,5,0,1,75,826,0.179,0.711,0.111,1
16730,5,87,4,195,2714,0.089,0.84,0.071,1
13886,5,18,46,193,2159,0.087,0.806,0.107,1
2612,5,7,0,34,403,0.103,0.837,0.059,1
5223,5,25,0,82,862,0.08,0.835,0.085,1
4582,4,18,0,39,796,0.087,0.844,0.069,1
2949,4,34,0,28,492,0.031,0.935,0.034,1
6376,5,8,0,73,1008,0.06,0.882,0.059,1
5460,5,10,0,74,900,0.082,0.688,0.229,1
1272,4,21,1,10,217,0.082,0.861,0.057,1
2744,5,3,0,16,412,0.0,0.862,0.138,1
8488,5,16,0,105,1342,0.052,0.816,0.131,1
6480,5,25,0,93,1046,0.047,0.88,0.072,1
