Article_len,Avg_Word_Len,CountOfNumbers,CountofExclamation,adjectives,WordCount,sent_neg,sent_neu,sent_pos,label
4773,5,28,0,87,750,0.156,0.764,0.079,1
724,5,0,0,11,114,0.022,0.764,0.214,0
3366,4,8,0,40,588,0.132,0.838,0.03,0
3000,4,66,0,48,513,0.02,0.907,0.073,1
3870,5,6,0,72,633,0.046,0.853,0.1,0
10101,5,37,1,124,1606,0.116,0.799,0.085,1
10258,4,33,0,156,1728,0.021,0.897,0.081,1
18083,5,162,4,244,2858,0.103,0.823,0.074,0
752,5,8,0,5,117,0.186,0.775,0.039,0
3119,5,59,0,47,492,0.067,0.846,0.087,1
51,7,0,0,0,6,0.0,1.0,0.0,0
3494,5,65,0,51,542,0.03,0.914,0.055,1
15499,5,244,0,200,2399,0.094,0.8,0.105,1
2281,4,15,0,34,390,0.026,0.924,0.05,1
8352,4,32,1,109,1388,0.083,0.771,0.146,1
67,4,0,1,0,13,0.276,0.724,0.0,1
4281,5,22,0,45,663,0.087,0.822,0.091,1
9066,5,146,0,102,1449,0.072,0.818,0.11,1
62,9,0,1,0,6,0.0,1.0,0.0,0
7870,4,20,0,113,1325,0.052,0.828,0.12,0
2495,5,4,0,36,387,0.074,0.869,0.057,1
16655,5,189,0,279,2640,0.191,0.731,0.079,0
9072,5,106,0,128,1428,0.022,0.904,0.075,1
1057,5,27,0,20,168,0.012,0.884,0.103,1
4057,4,62,0,48,677,0.046,0.872,0.082,1
11990,5,42,0,129,1960,0.069,0.867,0.063,0
3586,4,3,0,52,635,0.067,0.831,0.102,1
2801,5,29,0,49,463,0.073,0.814,0.113,1
7405,4,3,6,71,1299,0.138,0.768,0.094,0
932,5,4,0,8,154,0.015,0.892,0.093,0
1005,4,4,0,15,175,0.05,0.806,0.144,0
693,4,5,0,7,116,0.14,0.824,0.037,0
5811,4,18,9,82,998,0.163,0.767,0.071,0
11334,5,38,0,183,1803,0.149,0.746,0.105,0
2984,4,11,0,35,509,0.095,0.805,0.1,0
4471,4,10,0,34,754,0.058,0.887,0.055,1
6002,5,10,0,89,965,0.087,0.808,0.105,1
244,4,3,0,3,41,0.0,0.874,0.126,1
3139,5,14,0,47,523,0.112,0.772,0.115,0
4620,5,27,0,64,724,0.122,0.824,0.054,0
5193,4,111,2,79,923,0.044,0.78,0.176,0
521,5,11,0,7,86,0.022,0.857,0.121,1
2883,5,13,1,46,418,0.008,0.838,0.154,1
4970,4,18,14,93,860,0.137,0.777,0.086,0
2058,4,18,0,28,351,0.116,0.823,0.061,1
389,5,0,0,5,63,0.235,0.656,0.108,0
602,4,8,0,6,103,0.045,0.875,0.08,0
4711,5,1,0,61,773,0.102,0.75,0.148,1
3070,5,88,0,37,486,0.031,0.869,0.1,1
619,5,0,0,2,93,0.091,0.852,0.057,1
797,4,5,0,15,138,0.024,0.809,0.168,0
8308,4,59,0,115,1387,0.07,0.874,0.056,0
7546,4,79,0,91,1275,0.041,0.911,0.048,1
5348,5,48,0,88,779,0.07,0.822,0.108,1
1165,4,4,0,16,195,0.106,0.827,0.067,0
2251,5,0,0,28,337,0.098,0.831,0.072,1
1975,5,14,0,25,296,0.04,0.849,0.111,1
3905,5,4,0,60,603,0.132,0.745,0.123,1
4669,5,25,0,60,755,0.11,0.824,0.066,1
7764,5,31,0,80,1254,0.042,0.885,0.073,0
7225,5,4,3,86,1076,0.058,0.857,0.085,1
1361,5,11,0,13,221,0.13,0.822,0.047,0
3791,5,21,0,34,619,0.082,0.887,0.031,1
6739,4,37,1,87,1139,0.086,0.812,0.102,1
1198,5,10,0,25,179,0.014,0.896,0.091,0
5997,5,33,1,78,984,0.036,0.903,0.061,1
6628,5,12,0,92,1007,0.044,0.827,0.129,1
4837,5,2,0,61,800,0.052,0.786,0.162,1
923,4,4,0,5,157,0.074,0.8,0.126,0
4655,4,12,0,68,804,0.061,0.805,0.134,1
4517,5,34,0,74,722,0.026,0.907,0.067,1
1944,5,14,2,30,324,0.156,0.774,0.07,0
1777,5,21,0,26,287,0.033,0.931,0.036,1
877,5,2,0,4,145,0.021,0.878,0.102,0
5139,4,39,2,68,940,0.051,0.882,0.067,0
5524,5,7,0,98,890,0.153,0.68,0.167,1
1429,6,13,0,18,201,0.013,0.759,0.228,1
4494,5,2,0,67,727,0.022,0.859,0.119,1
761,5,12,0,9,117,0.05,0.882,0.069,1
1265,4,23,0,18,212,0.034,0.901,0.065,1
1595,5,10,0,11,262,0.152,0.825,0.024,0
1316,5,2,0,14,208,0.0,0.906,0.094,1
784,4,4,0,12,139,0.056,0.825,0.119,0
908,5,2,0,18,145,0.107,0.782,0.111,0
4602,5,5,0,80,726,0.039,0.828,0.133,0
1385,5,20,1,19,204,0.021,0.86,0.119,1
6254,5,52,1,79,955,0.072,0.824,0.104,1
2211,4,22,5,27,372,0.045,0.875,0.081,0
5469,5,16,0,73,885,0.069,0.811,0.121,1
863,4,2,2,17,152,0.141,0.795,0.064,0
7893,5,70,0,118,1295,0.047,0.853,0.099,1
4422,5,51,0,48,685,0.136,0.781,0.083,1
2480,5,10,0,20,359,0.095,0.813,0.093,0
4295,4,152,3,67,770,0.071,0.817,0.112,1
5695,5,8,0,89,913,0.169,0.706,0.125,1
5676,4,8,0,69,986,0.117,0.815,0.068,1
762,5,5,0,14,114,0.21,0.736,0.054,0
3685,4,4,0,36,654,0.064,0.837,0.099,0
2932,5,9,0,41,484,0.038,0.898,0.064,1
2240,4,8,0,33,375,0.085,0.772,0.143,0
7874,5,59,1,142,1193,0.126,0.789,0.084,1
3724,4,44,0,35,622,0.083,0.843,0.074,1
3645,5,156,0,51,550,0.029,0.815,0.156,1
6910,5,29,0,95,1100,0.041,0.835,0.124,1
3261,5,14,0,40,543,0.072,0.804,0.124,1
890,4,4,0,10,149,0.093,0.866,0.041,0
984,5,0,0,10,161,0.03,0.807,0.163,1
5582,4,16,0,74,935,0.048,0.862,0.091,1
4796,5,10,0,67,761,0.04,0.885,0.075,1
834,5,2,0,15,127,0.13,0.849,0.021,0
760,5,0,0,5,117,0.063,0.806,0.131,0
3503,5,17,0,40,563,0.039,0.883,0.078,1
6241,5,12,0,83,986,0.118,0.741,0.14,1
4130,5,28,9,51,659,0.062,0.831,0.108,0
1174,5,7,0,5,191,0.121,0.781,0.098,0
881,4,7,3,20,155,0.023,0.831,0.147,0
945,4,5,0,6,162,0.177,0.751,0.072,0
2712,5,37,0,36,439,0.058,0.885,0.057,1
3980,5,14,0,50,631,0.033,0.916,0.051,0
793,5,0,0,4,128,0.164,0.746,0.09,0
2833,5,23,0,49,457,0.046,0.858,0.096,1
5591,4,34,0,78,955,0.057,0.879,0.064,1
46,8,0,0,0,5,0.0,0.597,0.403,0
17641,4,41,15,266,2957,0.145,0.754,0.101,0
1550,5,3,0,26,249,0.033,0.828,0.139,0
5349,5,6,1,71,860,0.095,0.768,0.137,0
251,5,0,0,3,41,0.0,0.969,0.031,1
3261,4,151,1,31,549,0.068,0.881,0.051,0
3517,4,11,0,35,596,0.146,0.788,0.066,0
542,4,2,0,10,92,0.063,0.888,0.049,0
1082,4,2,0,12,190,0.089,0.763,0.147,0
744,4,0,0,6,136,0.13,0.824,0.046,0
86,6,0,0,0,11,0.0,1.0,0.0,0
4897,5,51,0,54,808,0.051,0.863,0.086,1
4712,5,32,0,61,772,0.046,0.865,0.089,0
4143,5,23,2,75,664,0.064,0.829,0.107,1
6601,4,28,0,84,1108,0.102,0.82,0.077,0
493,5,4,0,7,81,0.072,0.76,0.168,0
10002,5,56,1,125,1644,0.136,0.784,0.08,0
7614,5,81,0,73,1202,0.116,0.844,0.04,1
1824,5,23,0,32,293,0.092,0.839,0.069,1
3968,5,24,0,72,620,0.158,0.745,0.097,0
4918,5,0,1,69,804,0.115,0.76,0.126,1
5808,5,109,0,115,919,0.066,0.846,0.088,1
6620,4,44,2,81,1140,0.133,0.785,0.082,0
22408,4,154,9,272,3804,0.143,0.746,0.111,0
4107,5,43,0,29,679,0.128,0.846,0.026,1
233,5,29,0,0,37,0.0,1.0,0.0,1
751,4,0,0,11,139,0.048,0.879,0.073,0
849,4,2,0,9,146,0.015,0.871,0.114,0
505,4,3,0,4,85,0.025,0.945,0.03,0
3107,5,9,0,61,483,0.038,0.863,0.099,0
8117,5,27,0,111,1283,0.053,0.81,0.138,1
1140,4,2,0,15,192,0.109,0.863,0.028,0
1810,5,8,0,19,292,0.109,0.759,0.132,0
1242,4,2,0,12,217,0.03,0.848,0.122,0
3819,5,11,0,40,608,0.133,0.842,0.025,1
3992,5,32,3,49,643,0.06,0.843,0.097,1
603,4,2,0,9,104,0.037,0.88,0.083,0
971,5,6,0,15,160,0.0,0.728,0.272,1
3063,5,35,0,51,490,0.086,0.836,0.078,1
4642,5,24,0,51,739,0.1,0.824,0.076,0
4490,5,18,0,66,700,0.076,0.848,0.076,1
34161,5,85,5,507,5356,0.054,0.831,0.115,1
3908,5,27,0,33,576,0.052,0.829,0.119,1
80,5,0,0,0,12,0.348,0.652,0.0,0
50,6,1,0,0,7,0.0,0.714,0.286,0
2313,5,11,0,29,380,0.134,0.768,0.097,1
1561,4,23,0,17,262,0.078,0.809,0.113,0
2871,5,8,0,44,435,0.06,0.879,0.061,0
481,4,9,0,6,84,0.232,0.662,0.106,0
1856,5,22,0,26,285,0.044,0.908,0.049,1
1537,5,8,0,18,242,0.03,0.792,0.178,0
5075,5,64,1,80,832,0.038,0.837,0.125,1
3585,5,17,0,30,593,0.061,0.893,0.046,0
2828,5,43,0,43,452,0.128,0.811,0.061,1
15256,5,126,0,232,2381,0.088,0.829,0.084,1
5246,5,30,1,65,824,0.066,0.848,0.086,1
685,5,0,0,11,112,0.051,0.798,0.151,0
4256,5,41,0,49,605,0.08,0.84,0.081,1
41,6,0,0,0,6,0.419,0.581,0.0,0
2337,5,45,0,30,384,0.091,0.841,0.068,1
8220,5,105,0,107,1314,0.166,0.757,0.077,1
3494,5,36,1,52,553,0.144,0.744,0.112,0
1504,4,40,0,19,255,0.071,0.865,0.064,1
65,7,0,0,1,8,0.0,0.722,0.278,0
1058,5,5,0,10,172,0.044,0.88,0.076,1
3026,5,16,5,38,465,0.035,0.843,0.121,1
2749,5,11,0,50,440,0.117,0.831,0.052,0
7896,5,34,0,127,1282,0.041,0.78,0.179,1
5385,5,6,2,84,863,0.072,0.811,0.117,1
2987,5,38,0,37,482,0.018,0.908,0.073,1
6591,5,70,0,87,1072,0.063,0.87,0.067,1
6848,5,3,0,87,1098,0.027,0.829,0.145,1
1309,4,22,0,28,221,0.023,0.809,0.168,1
2297,4,34,1,33,420,0.025,0.849,0.126,0
552,4,0,0,9,103,0.132,0.793,0.076,0
2699,5,11,0,39,430,0.078,0.844,0.078,1
821,4,2,0,12,142,0.104,0.765,0.13,0
1550,5,7,0,20,257,0.085,0.819,0.096,0
8358,5,46,2,96,1256,0.04,0.904,0.056,1
982,5,11,1,13,145,0.071,0.729,0.2,0
2164,5,33,0,31,344,0.052,0.871,0.076,1
2956,5,5,0,55,480,0.025,0.887,0.088,1
255,4,3,0,5,50,0.0,0.935,0.065,1
4692,5,43,0,65,727,0.068,0.897,0.035,1
4837,5,23,0,74,765,0.077,0.84,0.084,1
2130,5,0,0,25,336,0.135,0.759,0.106,0
2740,5,144,0,38,453,0.007,0.919,0.074,1
8068,4,18,1,134,1366,0.109,0.793,0.099,0
631,5,2,0,10,96,0.085,0.869,0.046,0
4852,5,19,0,77,736,0.089,0.791,0.12,0
2607,5,48,0,37,409,0.048,0.87,0.082,1
2531,4,11,0,39,430,0.025,0.912,0.064,1
2911,4,13,0,30,493,0.125,0.791,0.084,0
55,5,0,0,0,8,0.34,0.66,0.0,0
595,4,2,0,6,102,0.0,0.894,0.106,0
895,4,0,0,8,163,0.097,0.872,0.031,0
1049,5,14,0,10,172,0.0,0.911,0.089,0
4221,5,68,0,53,698,0.141,0.819,0.04,1
1464,5,4,0,16,240,0.074,0.845,0.081,0
5187,5,22,0,65,812,0.027,0.798,0.175,0
25104,5,727,0,319,3647,0.034,0.872,0.094,1
8717,4,15,0,137,1508,0.065,0.839,0.096,0
1581,5,35,0,18,258,0.073,0.853,0.074,1
872,5,1,0,13,139,0.0,0.873,0.127,1
3350,5,5,0,38,541,0.082,0.858,0.06,1
721,5,4,0,14,118,0.0,0.797,0.203,1
7227,4,18,0,106,1248,0.072,0.803,0.126,1
1839,4,17,0,26,311,0.158,0.757,0.085,1
920,4,6,0,14,168,0.034,0.857,0.109,0
420,5,0,0,12,70,0.061,0.87,0.07,0
61,6,0,0,1,8,0.0,1.0,0.0,0
1112,4,4,0,9,188,0.144,0.725,0.131,0
5112,4,20,0,49,883,0.033,0.84,0.127,0
4475,4,29,0,42,764,0.156,0.792,0.051,1
5900,5,32,0,56,904,0.044,0.871,0.086,1
2179,4,11,1,25,369,0.106,0.797,0.097,0
13590,5,59,1,148,2254,0.06,0.844,0.096,0
7306,5,44,3,118,1217,0.147,0.746,0.107,0
5565,5,39,2,56,889,0.029,0.899,0.072,1
1296,4,63,0,5,221,0.054,0.919,0.027,1
3813,5,112,1,44,547,0.07,0.821,0.109,1
2553,5,4,0,53,386,0.172,0.718,0.11,1
141,6,0,0,0,19,0.202,0.632,0.166,0
1234,5,0,0,13,200,0.101,0.866,0.033,0
3945,5,14,0,71,619,0.118,0.816,0.065,0
6278,5,6,0,74,1016,0.092,0.765,0.143,1
2397,5,19,0,41,386,0.033,0.822,0.145,1
79,6,0,0,0,10,0.224,0.597,0.179,0
11314,5,19,1,199,1805,0.149,0.737,0.113,0
5504,5,16,0,80,887,0.044,0.877,0.079,1
3526,5,25,2,38,539,0.034,0.882,0.083,1
6015,5,38,0,85,981,0.082,0.762,0.156,1
4527,5,13,0,55,711,0.071,0.866,0.062,1
73,4,0,2,0,13,0.22,0.78,0.0,0
4837,5,19,0,73,748,0.012,0.787,0.201,1
1062,4,0,0,12,184,0.061,0.831,0.108,0
5029,5,8,0,54,789,0.051,0.888,0.061,1
1106,5,0,0,14,183,0.192,0.763,0.045,0
1422,5,4,0,18,237,0.102,0.845,0.054,0
977,4,3,1,8,166,0.13,0.753,0.117,0
2838,4,53,0,33,481,0.074,0.843,0.083,1
1292,6,10,0,12,180,0.061,0.874,0.065,1
477,5,0,2,5,79,0.065,0.85,0.085,0
2799,4,17,0,39,472,0.073,0.864,0.063,1
4914,4,11,1,55,842,0.033,0.784,0.183,0
961,5,8,0,16,158,0.01,0.92,0.071,0
8866,5,50,0,132,1419,0.055,0.851,0.094,0
850,4,2,0,10,148,0.025,0.923,0.051,0
4270,4,6,0,73,713,0.059,0.85,0.091,1
7256,4,84,7,101,1231,0.113,0.799,0.088,0
4227,5,12,0,66,688,0.052,0.887,0.061,1
5418,5,26,0,100,891,0.074,0.852,0.074,1
2530,5,12,0,37,418,0.021,0.865,0.114,1
2362,5,10,0,42,375,0.073,0.795,0.132,1
597,5,4,0,9,92,0.26,0.638,0.101,1
941,4,4,0,4,164,0.089,0.813,0.098,0
5200,5,22,0,71,828,0.133,0.801,0.066,1
13612,5,167,0,178,2174,0.055,0.831,0.114,1
6531,5,14,0,92,1007,0.144,0.763,0.092,0
1703,4,2,2,15,288,0.057,0.842,0.101,0
565,5,4,0,8,91,0.045,0.74,0.215,0
5374,4,42,2,75,910,0.058,0.881,0.061,1
287,6,0,0,3,36,0.0,0.928,0.072,0
1269,4,24,0,16,225,0.091,0.835,0.073,0
7670,5,26,0,98,1167,0.078,0.855,0.066,1
1265,4,8,0,22,211,0.089,0.809,0.102,0
3002,5,12,0,43,487,0.003,0.891,0.106,0
6008,5,24,0,57,885,0.065,0.802,0.133,1
50,9,0,0,0,5,0.452,0.548,0.0,0
1183,5,21,0,7,193,0.009,0.84,0.15,0
5108,5,41,1,43,804,0.048,0.899,0.053,0
473,4,70,0,14,83,0.027,0.973,0.0,1
765,5,3,0,6,123,0.093,0.863,0.044,0
63,6,0,0,2,9,0.0,1.0,0.0,0
1196,5,16,0,10,184,0.0,0.902,0.098,1
3314,4,24,0,41,565,0.089,0.799,0.112,1
978,4,32,0,9,165,0.012,0.909,0.08,1
1217,4,0,0,16,209,0.109,0.808,0.083,0
23048,4,76,3,268,3889,0.156,0.771,0.073,0
469,5,0,0,4,77,0.132,0.795,0.074,0
62,5,0,0,0,9,0.0,1.0,0.0,0
39,6,0,0,0,5,0.0,1.0,0.0,0
4629,5,43,0,54,721,0.106,0.815,0.079,0
4095,5,0,2,55,630,0.067,0.873,0.059,1
4159,5,20,0,59,667,0.141,0.775,0.085,1
4341,5,16,0,52,715,0.039,0.887,0.073,1
2245,4,4,0,30,379,0.095,0.772,0.133,0
6213,5,22,0,85,987,0.043,0.808,0.149,1
3183,4,7,1,39,558,0.109,0.726,0.165,1
2585,5,23,0,25,402,0.089,0.866,0.045,1
6827,5,35,0,80,1005,0.177,0.777,0.046,1
8481,5,36,2,127,1281,0.072,0.801,0.126,0
2126,5,17,0,26,311,0.159,0.774,0.067,0
7619,5,1,0,112,1183,0.035,0.866,0.099,1
1042,5,2,0,13,165,0.086,0.824,0.09,0
6853,5,25,0,84,1052,0.043,0.896,0.061,1
1287,5,0,0,23,205,0.071,0.782,0.147,0
1628,5,21,0,16,270,0.083,0.907,0.01,1
5249,5,16,1,65,811,0.057,0.832,0.112,1
566,5,4,0,4,90,0.019,0.886,0.095,0
4151,5,30,0,64,630,0.102,0.825,0.073,1
176,5,0,0,2,28,0.0,0.903,0.097,0
3941,5,24,0,47,612,0.054,0.845,0.101,1
4054,4,16,0,65,701,0.032,0.834,0.135,0
2578,5,7,1,35,388,0.085,0.892,0.023,0
740,5,3,0,14,108,0.066,0.656,0.277,0
2271,5,9,0,26,351,0.027,0.899,0.074,1
1484,5,22,0,20,239,0.074,0.887,0.04,1
2209,4,6,0,40,368,0.005,0.934,0.062,1
3240,5,30,0,48,506,0.054,0.812,0.134,0
1698,5,6,3,19,283,0.183,0.712,0.105,0
4134,4,32,0,48,705,0.033,0.893,0.074,0
2015,5,8,0,32,328,0.015,0.917,0.067,1
2731,4,6,0,58,458,0.1,0.791,0.109,1
10384,5,106,1,134,1624,0.087,0.776,0.137,1
19,9,0,0,0,2,0.0,1.0,0.0,1
62,5,0,0,0,10,0.0,1.0,0.0,0
1191,4,0,0,13,203,0.059,0.867,0.074,0
761,4,0,0,10,134,0.179,0.727,0.094,0
4189,5,31,1,73,688,0.174,0.753,0.074,0
31244,4,203,11,479,5215,0.127,0.784,0.088,0
515,5,7,0,5,83,0.099,0.886,0.015,0
2451,5,19,0,32,405,0.066,0.869,0.065,1
6330,5,17,0,121,1013,0.146,0.795,0.059,1
2980,4,4,0,54,512,0.082,0.835,0.083,1
4065,4,6,0,71,700,0.056,0.766,0.177,0
3779,5,9,0,48,602,0.146,0.813,0.041,1
1300,5,2,0,19,210,0.182,0.727,0.091,0
220,5,2,0,2,35,0.3,0.7,0.0,0
1075,4,31,0,13,187,0.077,0.883,0.039,0
4532,5,4,0,64,697,0.061,0.806,0.134,0
3987,5,12,0,51,642,0.038,0.828,0.133,1
4225,5,5,1,65,673,0.103,0.767,0.13,0
5019,5,29,0,73,820,0.066,0.88,0.054,1
808,5,3,0,7,134,0.079,0.784,0.137,0
4522,5,19,0,53,710,0.075,0.853,0.072,1
10823,5,95,0,162,1750,0.051,0.849,0.1,1
1145,4,4,0,17,196,0.033,0.844,0.123,0
11434,4,63,0,160,1947,0.094,0.831,0.075,0
1210,5,6,0,18,193,0.066,0.892,0.042,0
5528,5,0,0,74,880,0.095,0.785,0.12,1
7614,5,39,0,85,1182,0.143,0.808,0.048,1
227,5,0,0,0,33,0.077,0.8,0.123,1
1607,4,6,0,21,289,0.085,0.726,0.189,0
948,4,0,0,12,166,0.032,0.904,0.064,0
5572,5,102,1,73,920,0.035,0.759,0.206,1
7676,4,31,7,99,1313,0.088,0.786,0.125,0
3820,5,20,0,48,619,0.148,0.782,0.07,0
4773,4,7,1,53,809,0.073,0.817,0.111,1
1168,4,0,0,19,195,0.05,0.879,0.072,0
656,5,4,0,5,107,0.139,0.832,0.029,0
3989,5,15,0,61,640,0.103,0.827,0.071,1
7062,5,14,1,85,1131,0.091,0.825,0.084,1
866,4,2,0,19,154,0.084,0.749,0.167,0
886,4,7,0,11,149,0.098,0.827,0.074,0
1327,5,26,0,17,221,0.037,0.834,0.129,0
839,5,70,0,11,138,0.013,0.902,0.085,1
2918,4,9,0,44,489,0.028,0.881,0.091,1
1337,5,13,0,24,208,0.022,0.846,0.132,1
989,5,0,0,15,159,0.059,0.818,0.123,0
2049,4,11,0,32,369,0.038,0.835,0.127,0
680,4,2,0,8,125,0.011,0.912,0.077,0
971,5,0,0,10,158,0.234,0.742,0.023,0
12224,4,17,0,175,2157,0.099,0.79,0.111,0
5983,5,3,0,75,934,0.075,0.805,0.121,1
10222,4,47,10,131,1727,0.133,0.776,0.091,0
7556,5,20,0,75,1123,0.029,0.882,0.089,1
4305,5,3,4,56,716,0.088,0.797,0.114,1
39,5,0,0,0,6,0.0,1.0,0.0,1
8958,5,15,0,126,1482,0.128,0.773,0.098,0
7349,5,155,0,113,1218,0.094,0.865,0.041,0
144,5,0,0,5,23,0.0,0.571,0.429,0
375,5,42,0,1,58,0.044,0.869,0.087,1
3920,4,44,0,36,661,0.079,0.844,0.077,0
62,4,0,0,0,11,0.451,0.549,0.0,0
8811,5,21,0,115,1468,0.009,0.93,0.06,1
4461,4,20,1,59,781,0.058,0.9,0.043,0
3356,4,39,1,38,592,0.034,0.881,0.085,0
3795,5,23,0,43,572,0.037,0.84,0.123,1
2596,5,42,0,43,428,0.085,0.822,0.093,1
3196,4,6,1,39,540,0.112,0.754,0.135,0
63,6,0,0,0,9,0.0,1.0,0.0,0
3696,5,6,0,44,550,0.08,0.884,0.036,1
48,5,0,0,0,7,0.189,0.811,0.0,1
4987,5,38,0,67,747,0.11,0.783,0.107,1
8833,4,158,0,113,1491,0.096,0.706,0.198,0
1211,5,0,0,9,195,0.128,0.803,0.069,0
6877,5,58,0,98,1106,0.071,0.824,0.106,0
562,4,9,0,9,94,0.083,0.852,0.065,0
3887,5,46,0,60,615,0.086,0.843,0.071,1
2416,5,33,0,34,377,0.064,0.823,0.113,1
5306,5,26,0,101,823,0.086,0.796,0.118,1
3472,5,6,0,50,559,0.108,0.853,0.039,1
2434,4,13,0,31,419,0.044,0.896,0.06,0
861,4,8,0,16,145,0.0,0.899,0.101,0
3417,4,14,1,41,572,0.011,0.843,0.145,1
2781,5,14,0,39,435,0.119,0.835,0.047,1
1695,5,5,0,17,277,0.053,0.923,0.025,1
5102,5,83,0,61,823,0.048,0.836,0.116,1
1993,5,12,0,49,317,0.12,0.8,0.081,1
2510,5,10,0,30,417,0.079,0.805,0.117,0
3998,5,6,0,49,624,0.076,0.836,0.088,0
3977,5,24,2,50,657,0.025,0.828,0.147,1
3357,5,32,0,51,506,0.045,0.873,0.081,1
5703,5,38,0,72,866,0.061,0.878,0.061,1
5256,4,48,0,52,925,0.024,0.862,0.114,1
5466,4,2,0,65,951,0.17,0.708,0.122,1
5121,5,12,0,63,818,0.048,0.79,0.162,1
811,4,7,0,10,139,0.131,0.836,0.033,0
4476,5,24,0,58,692,0.115,0.827,0.057,1
35,6,0,0,0,5,0.0,1.0,0.0,0
1529,5,0,0,30,231,0.044,0.883,0.073,1
3358,5,28,0,49,509,0.077,0.805,0.118,1
3036,5,29,0,36,478,0.051,0.888,0.061,1
5052,4,45,3,72,873,0.113,0.736,0.151,0
6209,4,53,0,92,1040,0.028,0.884,0.088,1
6017,5,94,0,62,941,0.059,0.889,0.052,1
2854,5,6,0,27,466,0.054,0.861,0.085,0
1275,5,0,0,11,205,0.096,0.833,0.071,1
5766,5,0,0,87,907,0.051,0.862,0.087,1
732,4,0,2,7,135,0.085,0.848,0.067,0
2315,4,36,0,31,392,0.031,0.828,0.14,1
1620,5,32,0,19,262,0.026,0.733,0.241,1
5282,5,53,0,74,865,0.05,0.863,0.087,1
1056,5,3,1,16,168,0.025,0.942,0.034,0
5177,5,44,0,88,849,0.059,0.818,0.124,1
1276,4,4,0,15,216,0.153,0.741,0.106,0
3924,5,13,2,55,635,0.03,0.837,0.134,1
1251,4,0,0,9,221,0.127,0.766,0.106,0
942,4,2,0,18,179,0.041,0.811,0.148,0
10459,5,37,0,140,1656,0.099,0.826,0.075,1
12748,4,64,1,126,2166,0.041,0.856,0.103,1
3123,4,8,0,42,530,0.021,0.887,0.092,0
6414,5,38,0,112,945,0.088,0.834,0.078,1
3945,4,9,0,56,674,0.06,0.771,0.169,1
1726,5,6,0,24,279,0.076,0.858,0.066,0
1568,4,9,0,20,270,0.063,0.929,0.008,0
15827,5,44,0,221,2508,0.12,0.789,0.091,1
7060,4,52,1,88,1181,0.139,0.78,0.081,0
1568,4,4,1,15,278,0.032,0.819,0.148,0
3465,5,29,0,38,539,0.091,0.869,0.04,1
3151,5,11,0,31,521,0.116,0.815,0.069,1
13450,5,61,0,193,2202,0.125,0.785,0.09,0
4833,5,18,0,68,782,0.05,0.79,0.16,1
1544,5,7,0,17,255,0.1,0.827,0.073,0
8351,5,8,0,110,1351,0.108,0.807,0.086,1
3007,5,9,0,39,479,0.055,0.852,0.093,0
702,5,0,0,11,116,0.0,0.872,0.128,0
6509,5,53,0,71,989,0.069,0.851,0.079,1
6474,4,55,4,88,1131,0.073,0.828,0.099,0
2097,5,119,0,31,339,0.118,0.855,0.026,1
1665,5,58,0,19,271,0.033,0.879,0.088,1
266,5,6,0,4,42,0.0,0.88,0.12,0
3732,5,5,2,53,558,0.082,0.809,0.109,1
2796,4,29,0,39,494,0.033,0.81,0.157,1
1072,4,16,0,4,183,0.059,0.897,0.044,0
4040,4,18,0,55,689,0.113,0.814,0.073,0
4436,4,14,0,54,759,0.083,0.758,0.159,1
4212,4,10,0,51,710,0.088,0.761,0.151,1
2436,5,18,0,40,402,0.022,0.865,0.114,1
4610,4,12,0,68,781,0.029,0.906,0.065,1
2810,5,28,0,42,440,0.078,0.828,0.094,1
3139,5,24,0,41,494,0.101,0.788,0.111,1
2804,5,21,0,42,455,0.181,0.736,0.083,1
45,5,0,0,0,7,0.0,0.549,0.451,0
2560,5,9,0,29,399,0.024,0.88,0.097,1
3475,5,32,1,38,555,0.028,0.874,0.097,1
3176,5,8,0,27,529,0.038,0.858,0.104,1
998,5,4,0,17,163,0.047,0.87,0.083,1
1777,4,12,0,31,319,0.036,0.847,0.117,1
5350,5,19,0,68,852,0.162,0.759,0.079,1
3951,4,13,3,55,719,0.035,0.82,0.144,0
4643,4,8,0,68,788,0.019,0.836,0.144,1
8954,5,8,1,122,1422,0.042,0.81,0.148,1
5780,5,28,0,76,889,0.046,0.899,0.054,1
557,4,4,0,12,95,0.0,0.816,0.184,0
5585,5,46,0,86,878,0.288,0.642,0.07,1
1486,4,0,0,22,269,0.112,0.698,0.19,0
566,5,10,0,4,94,0.072,0.826,0.102,0
4161,5,40,0,74,648,0.077,0.827,0.096,1
1028,4,0,0,11,175,0.172,0.677,0.151,0
8784,5,46,0,136,1352,0.102,0.818,0.079,1
1607,5,13,0,11,253,0.193,0.736,0.071,0
10119,5,68,0,124,1646,0.106,0.815,0.079,1
4079,4,20,1,57,742,0.11,0.806,0.083,0
955,4,0,0,9,165,0.102,0.844,0.054,0
1260,5,27,0,25,206,0.007,0.891,0.102,1
3494,4,21,1,50,618,0.071,0.799,0.13,0
1103,5,32,0,19,176,0.1,0.868,0.031,1
9769,5,34,0,106,1547,0.111,0.824,0.066,1
2236,5,8,0,25,357,0.129,0.785,0.085,0
412,5,43,0,3,68,0.046,0.868,0.085,1
11321,5,99,0,142,1784,0.11,0.812,0.078,1
3494,4,4,0,46,606,0.032,0.858,0.11,0
1303,4,18,0,6,226,0.06,0.92,0.02,0
